order_id,product_id,customer_id,quantity,price,order_date,shipping_date,payment_method,order_status
8652,45,1596,2,381.46,2024-05-22,2024-05-25,Bank Transfer,completed
8653,37,235,1,645.11,2024-10-21,2024-10-31,PayPal,completed
8654,14,349,1,350.1,2024-08-10,2024-08-13,Credit Card,completed
8655,35,945,1,387.0,2022-12-22,2022-12-27,PayPal,processing
8656,19,2132,2,480.24,2024-01-28,2024-01-30,Bank Transfer,completed
8657,43,2246,1,368.43,2023-06-11,2023-06-13,PayPal,shipped
8658,43,1711,1,373.36,2022-07-22,2022-07-26,Debit Card,processing
8659,33,1917,1,600.39,2024-09-27,2024-09-30,Credit Card,completed
8660,8,1268,1,656.08,2022-12-13,2022-12-19,Bank Transfer,completed
8661,21,502,1,637.61,2024-07-22,2024-07-25,PayPal,completed
8662,36,1087,4,621.94,2024-10-15,2024-10-17,E-Wallet,completed
8663,28,313,2,331.28,2024-01-09,2024-01-21,Credit Card,completed
8664,1,893,1,354.03,2023-06-25,2023-07-01,PayPal,shipped
8665,9,1970,1,409.87,2023-01-25,2023-02-05,E-Wallet,completed
8666,31,86,1,168.93,2023-02-08,2023-02-16,PayPal,shipped
8667,27,539,1,400.31,2024-01-24,2024-02-04,Credit Card,cancelled
8668,19,2519,1,244.21,2022-06-20,2022-06-25,PayPal,completed
8669,42,1089,1,121.3,2022-02-03,2022-02-15,Bank Transfer,cancelled
8670,46,1709,1,230.41,2022-12-02,2022-12-04,Bank Transfer,shipped
8671,4,1789,1,581.89,2024-03-06,2024-03-18,Credit Card,completed
8672,34,383,3,893.26,2023-02-25,2023-02-27,E-Wallet,shipped
8673,31,530,2,357.58,2022-08-28,2022-09-05,E-Wallet,processing
8674,12,1692,1,217.08,2022-08-30,2022-09-03,Debit Card,completed
8675,4,2898,4,2321.22,2023-01-16,2023-01-20,Debit Card,completed
8676,47,2401,1,311.72,2023-03-05,2023-03-11,Credit Card,shipped
8677,11,2222,1,427.82,2024-09-13,2024-09-18,Debit Card,completed
8678,27,1246,3,1065.0,2023-07-20,2023-08-01,PayPal,processing
8679,10,1575,4,140.48,2023-11-30,2023-12-02,Debit Card,completed
8680,16,1015,1,526.63,2024-09-26,2024-10-05,Credit Card,completed
8681,2,2756,1,569.48,2022-02-19,2022-02-24,PayPal,completed
8682,38,763,1,437.53,2024-06-22,2024-06-26,Debit Card,completed
8683,41,2047,3,1283.28,2024-09-22,2024-10-04,Bank Transfer,shipped
8684,1,2192,1,334.02,2022-07-25,2022-07-29,PayPal,completed
8685,38,2492,1,428.49,2023-09-08,2023-09-20,E-Wallet,shipped
8686,29,1515,1,21.94,2024-03-17,2024-03-28,E-Wallet,completed
8687,1,2329,3,1006.05,2023-01-07,2023-01-10,E-Wallet,completed
8688,14,2785,1,348.65,2023-08-30,2023-09-11,PayPal,cancelled
8689,2,1312,4,2415.87,2023-08-27,2023-08-30,PayPal,shipped
8690,22,1672,1,154.53,2022-04-12,2022-04-21,Debit Card,shipped
8691,22,2623,1,144.38,2022-07-15,2022-07-25,E-Wallet,completed
8692,42,2262,1,120.6,2022-05-04,2022-05-14,E-Wallet,completed
8693,35,398,3,1172.91,2022-02-02,2022-02-04,Bank Transfer,completed
8694,46,1335,2,481.5,2022-04-16,2022-04-28,Debit Card,shipped
8695,39,1046,1,455.88,2024-02-08,2024-02-18,Bank Transfer,completed
8696,19,2026,1,260.43,2024-07-27,2024-07-29,Bank Transfer,completed
8697,26,2505,2,257.71,2022-03-09,2022-03-13,PayPal,shipped
8698,47,1634,2,668.3,2023-05-14,2023-05-23,PayPal,shipped
8699,45,2132,3,591.1,2023-11-23,2023-11-25,Bank Transfer,shipped
8700,42,2885,1,119.98,2024-03-26,2024-04-01,Bank Transfer,processing
8701,17,1099,1,107.85,2024-06-16,2024-06-21,E-Wallet,completed
8702,36,2240,1,162.79,2022-04-29,2022-05-03,E-Wallet,completed
8703,44,2607,1,390.16,2022-12-03,2022-12-14,Debit Card,completed
8704,31,2100,5,787.04,2022-01-03,2022-01-13,Debit Card,completed
8705,1,1588,1,339.72,2023-08-30,2023-09-10,PayPal,shipped
8706,11,2627,2,827.47,2023-02-21,2023-02-27,Bank Transfer,processing
8707,43,413,2,705.95,2023-01-02,2023-01-05,PayPal,completed
8708,16,2204,1,548.12,2022-02-01,2022-02-08,Credit Card,completed
8709,38,2047,3,1359.32,2024-08-12,2024-08-13,PayPal,processing
8710,19,175,1,246.15,2024-03-31,2024-04-03,Debit Card,completed
8711,3,2507,1,611.7,2022-03-15,2022-03-26,PayPal,shipped
8712,21,1245,3,1824.79,2024-03-20,2024-03-21,E-Wallet,completed
8713,42,2577,1,119.19,2024-09-23,2024-10-05,E-Wallet,completed
8714,18,2408,1,581.24,2023-03-31,2023-04-07,PayPal,cancelled
8715,8,2221,1,619.72,2022-04-05,2022-04-06,Bank Transfer,completed
8716,19,1755,1,252.01,2024-04-11,2024-04-23,Credit Card,processing
8717,13,2030,1,337.72,2023-12-17,2023-12-28,E-Wallet,completed
8718,34,1309,3,910.64,2023-12-26,2024-01-04,PayPal,shipped
8719,41,257,1,481.8,2022-07-08,2022-07-12,PayPal,completed
8720,17,1199,3,332.85,2023-05-09,2023-05-13,PayPal,completed
8721,6,2517,2,1247.74,2023-06-29,2023-07-06,Debit Card,completed
8722,30,501,1,84.69,2023-06-09,2023-06-15,PayPal,completed
8723,37,2732,1,676.23,2024-10-04,2024-10-07,Credit Card,completed
8724,29,2809,1,21.95,2024-02-26,2024-03-01,E-Wallet,completed
8725,46,2281,1,229.25,2023-07-05,2023-07-08,Bank Transfer,completed
8726,8,2083,1,653.49,2024-05-09,2024-05-13,Credit Card,completed
8727,17,1723,1,106.6,2022-01-09,2022-01-20,Debit Card,completed
8728,23,2289,1,482.23,2024-10-29,2024-11-04,Debit Card,completed
8729,17,2632,1,117.43,2024-05-26,2024-06-06,Credit Card,completed
8730,26,2914,2,263.83,2024-04-10,2024-04-16,Bank Transfer,processing
8731,49,712,3,508.96,2022-07-22,2022-07-28,E-Wallet,completed
8732,20,1113,1,390.73,2022-12-07,2022-12-09,Bank Transfer,shipped
8733,9,1137,2,934.15,2024-08-22,2024-08-30,E-Wallet,completed
8734,33,1073,2,1151.36,2022-05-13,2022-05-16,E-Wallet,completed
8735,48,1624,1,425.67,2023-08-13,2023-08-14,PayPal,cancelled
8736,12,2728,1,208.15,2024-01-06,2024-01-15,Bank Transfer,completed
8737,30,2159,1,91.17,2023-12-28,2024-01-04,Bank Transfer,completed
8738,41,100,1,465.46,2023-11-26,2023-12-02,PayPal,completed
8739,37,1595,2,1323.56,2022-06-28,2022-07-05,Debit Card,completed
8740,24,286,1,548.62,2023-10-13,2023-10-16,E-Wallet,completed
8741,22,505,1,154.91,2023-02-02,2023-02-12,Debit Card,completed
8742,47,1232,1,321.02,2024-03-22,2024-04-01,Bank Transfer,shipped
8743,23,410,2,906.67,2022-09-05,2022-09-17,PayPal,completed
8744,22,873,1,157.77,2022-02-05,2022-02-06,PayPal,completed
8745,47,693,4,1314.74,2023-05-03,2023-05-12,Bank Transfer,completed
8746,32,2452,1,224.04,2024-04-07,2024-04-18,E-Wallet,completed
8747,3,2458,1,611.27,2022-11-27,2022-12-05,E-Wallet,completed
8748,50,2195,1,155.51,2023-09-02,2023-09-07,Bank Transfer,completed
8749,9,1446,1,414.73,2024-09-22,2024-10-04,PayPal,completed
8750,32,391,1,237.99,2022-12-09,2022-12-21,Debit Card,completed
8751,26,624,2,268.17,2022-12-23,2023-01-01,Credit Card,completed
8752,47,1551,1,315.32,2023-05-24,2023-05-25,Debit Card,processing
8753,50,584,3,512.34,2024-02-24,2024-03-04,E-Wallet,completed
8754,24,2677,1,503.25,2024-05-13,2024-05-22,Bank Transfer,completed
8755,39,1538,3,1270.66,2023-11-09,2023-11-14,Debit Card,shipped
8756,14,1153,1,369.48,2024-01-04,2024-01-10,Credit Card,completed
8757,41,1533,4,1839.73,2022-09-10,2022-09-15,Debit Card,shipped
8758,20,2108,1,390.91,2023-05-24,2023-06-03,PayPal,processing
8759,25,1634,3,1613.83,2022-12-05,2022-12-12,Bank Transfer,shipped
8760,7,1948,1,489.79,2024-09-27,2024-10-08,Bank Transfer,completed
8761,31,2500,1,156.95,2023-06-08,2023-06-18,Debit Card,completed
8762,17,1517,2,229.74,2022-08-25,2022-09-01,Credit Card,completed
8763,17,2613,2,234.09,2023-07-17,2023-07-20,PayPal,completed
8764,27,2841,2,713.35,2024-01-05,2024-01-10,PayPal,shipped
8765,27,567,2,760.19,2022-06-29,2022-07-01,Debit Card,completed
8766,11,1823,3,1345.3,2022-09-11,2022-09-15,Debit Card,completed
8767,39,315,5,2126.71,2023-05-08,2023-05-16,Credit Card,completed
8768,50,802,1,165.13,2022-08-16,2022-08-26,E-Wallet,completed
8769,39,2396,1,473.27,2023-08-07,2023-08-10,E-Wallet,processing
8770,48,1487,2,843.74,2023-10-29,2023-11-06,PayPal,completed
8771,14,2056,1,347.71,2023-04-09,2023-04-20,PayPal,completed
8772,12,2912,1,213.01,2024-05-27,2024-06-05,PayPal,processing
8773,37,2431,2,1371.51,2022-11-04,2022-11-15,Credit Card,completed
8774,31,2905,2,345.81,2024-06-25,2024-07-06,E-Wallet,processing
8775,36,980,1,152.13,2023-03-09,2023-03-15,PayPal,completed
8776,48,304,1,464.64,2023-07-24,2023-07-25,E-Wallet,completed
8777,31,1391,1,175.06,2022-05-12,2022-05-19,Debit Card,completed
8778,14,1900,1,344.99,2022-05-25,2022-05-27,PayPal,shipped
8779,38,1475,1,453.97,2024-09-14,2024-09-23,Debit Card,completed
8780,14,97,2,747.18,2024-03-16,2024-03-24,Debit Card,shipped
8781,13,1290,2,629.64,2024-09-08,2024-09-11,Credit Card,completed
8782,26,2382,4,520.1,2024-02-25,2024-03-07,E-Wallet,completed
8783,43,55,1,372.34,2023-11-17,2023-11-23,E-Wallet,processing
8784,31,673,2,330.26,2023-05-05,2023-05-10,Bank Transfer,shipped
8785,42,404,1,116.28,2023-07-19,2023-07-23,PayPal,completed
8786,42,748,5,590.57,2024-06-28,2024-06-29,PayPal,shipped
8787,38,863,1,438.25,2022-06-13,2022-06-21,Debit Card,completed
8788,10,493,4,137.62,2023-05-22,2023-06-03,Debit Card,completed
8789,12,1933,1,201.9,2023-08-20,2023-08-29,Credit Card,shipped
8790,21,1842,1,686.81,2022-01-07,2022-01-19,E-Wallet,completed
8791,12,166,1,224.64,2022-05-23,2022-05-27,Debit Card,completed
8792,27,1952,1,383.99,2023-03-05,2023-03-14,E-Wallet,completed
8793,42,1235,3,366.28,2023-09-29,2023-10-11,Debit Card,completed
8794,11,1617,1,401.18,2023-03-07,2023-03-14,PayPal,completed
8795,6,546,1,597.41,2022-03-03,2022-03-15,Bank Transfer,completed
8796,20,84,2,794.91,2023-08-15,2023-08-24,Bank Transfer,processing
8797,15,976,5,1553.45,2022-08-11,2022-08-14,E-Wallet,shipped
8798,49,2389,3,561.59,2024-09-24,2024-10-06,Credit Card,completed
8799,8,395,1,621.21,2022-06-07,2022-06-16,Bank Transfer,completed
8800,22,442,1,149.05,2023-12-28,2024-01-01,PayPal,shipped
8801,15,2503,1,307.28,2023-09-19,2023-10-01,Debit Card,completed
8802,8,2858,4,2705.24,2022-12-31,2023-01-05,E-Wallet,completed
8803,40,972,1,502.86,2023-08-24,2023-08-30,Credit Card,processing
8804,12,1833,3,596.94,2023-01-24,2023-02-04,Bank Transfer,completed
8805,15,1916,1,308.45,2022-01-02,2022-01-12,Debit Card,completed
8806,44,46,3,1100.17,2024-06-27,2024-07-02,Credit Card,cancelled
8807,9,122,1,439.86,2022-09-11,2022-09-22,Debit Card,shipped
8808,21,2948,2,1362.44,2024-06-23,2024-07-04,E-Wallet,processing
8809,38,60,1,423.77,2023-08-07,2023-08-17,Credit Card,shipped
8810,28,19,2,356.06,2024-08-26,2024-08-27,Bank Transfer,shipped
8811,20,2762,2,792.35,2023-10-21,2023-10-23,Debit Card,completed
8812,44,2748,1,393.86,2022-06-14,2022-06-15,Debit Card,completed
8813,32,1244,1,242.91,2023-12-14,2023-12-17,Debit Card,shipped
8814,41,1437,1,423.24,2022-09-29,2022-10-09,Bank Transfer,completed
8815,32,921,1,244.21,2023-10-14,2023-10-25,E-Wallet,completed
8816,25,1830,2,1092.18,2022-11-10,2022-11-18,PayPal,shipped
8817,21,1608,1,605.65,2023-04-30,2023-05-07,Debit Card,processing
8818,36,490,3,460.4,2022-10-12,2022-10-15,PayPal,completed
8819,2,1910,1,612.81,2024-04-04,2024-04-12,Bank Transfer,completed
8820,12,2527,1,202.77,2022-11-14,2022-11-24,Credit Card,shipped
8821,18,2677,2,1276.3,2024-08-07,2024-08-15,PayPal,completed
8822,6,1890,1,660.09,2023-11-17,2023-11-25,Credit Card,completed
8823,2,2133,1,585.47,2023-10-26,2023-11-03,E-Wallet,shipped
8824,25,2755,3,1642.13,2022-07-09,2022-07-17,Debit Card,completed
8825,40,2201,1,482.68,2022-08-03,2022-08-04,Credit Card,shipped
8826,45,1605,1,195.22,2024-07-03,2024-07-05,PayPal,completed
8827,35,1398,1,421.27,2022-04-04,2022-04-06,E-Wallet,completed
8828,38,2297,4,1829.72,2024-01-28,2024-02-08,E-Wallet,processing
8829,37,2813,1,652.95,2022-11-28,2022-12-04,PayPal,completed
8830,9,1422,1,450.61,2024-10-06,2024-10-09,Bank Transfer,completed
8831,38,1073,1,444.36,2024-09-09,2024-09-16,Credit Card,completed
8832,41,345,1,457.56,2022-03-13,2022-03-16,Debit Card,completed
8833,39,235,1,418.35,2024-09-19,2024-09-27,Credit Card,completed
8834,50,1950,1,152.64,2024-03-31,2024-04-08,Bank Transfer,completed
8835,8,604,2,1256.34,2024-05-15,2024-05-26,PayPal,processing
8836,19,1752,1,258.34,2022-02-17,2022-02-24,Debit Card,cancelled
8837,20,2491,1,384.33,2023-07-27,2023-07-31,Debit Card,completed
8838,24,2458,3,1564.82,2024-10-05,2024-10-09,Credit Card,completed
8839,42,1461,1,115.55,2023-05-17,2023-05-19,Credit Card,completed
8840,39,2069,3,1269.32,2022-10-20,2022-10-29,E-Wallet,shipped
8841,42,1329,2,245.21,2023-01-02,2023-01-03,Debit Card,completed
8842,45,294,1,175.9,2024-07-05,2024-07-13,Debit Card,shipped
8843,35,522,2,831.35,2024-09-24,2024-10-04,Debit Card,completed
8844,48,1793,3,1386.69,2023-12-12,2023-12-22,Bank Transfer,completed
8845,49,274,2,339.5,2024-02-09,2024-02-20,Debit Card,completed
8846,6,1206,1,668.42,2023-06-16,2023-06-27,Bank Transfer,shipped
8847,25,2842,1,604.99,2023-07-30,2023-08-04,Debit Card,completed
8848,41,122,2,970.38,2022-04-23,2022-05-05,Credit Card,processing
8849,31,400,3,499.01,2024-06-03,2024-06-04,E-Wallet,completed
8850,8,801,1,671.88,2023-06-10,2023-06-14,Bank Transfer,shipped
8851,33,2414,3,1726.16,2024-05-04,2024-05-10,PayPal,completed
8852,46,1376,1,239.95,2023-07-18,2023-07-29,Credit Card,completed
8853,1,623,5,1635.07,2022-12-15,2022-12-24,Credit Card,completed
8854,13,2768,4,1348.47,2022-08-18,2022-08-30,Debit Card,completed
8855,21,798,1,661.82,2022-11-06,2022-11-16,Bank Transfer,completed
8856,20,1934,3,1153.29,2023-07-21,2023-07-29,Bank Transfer,completed
8857,45,353,1,188.33,2023-03-29,2023-04-02,Debit Card,completed
8858,20,405,2,729.69,2023-06-04,2023-06-05,PayPal,completed
8859,33,579,1,639.28,2023-04-17,2023-04-23,PayPal,completed
8860,50,1561,1,158.45,2023-08-30,2023-09-05,Debit Card,completed
8861,34,1820,3,904.03,2023-11-08,2023-11-19,Bank Transfer,shipped
8862,44,647,3,1091.58,2023-04-01,2023-04-12,PayPal,shipped
8863,3,1463,1,570.97,2022-02-07,2022-02-16,PayPal,completed
8864,23,456,2,880.76,2022-09-24,2022-09-28,Credit Card,completed
8865,45,1879,2,402.19,2022-09-15,2022-09-27,Bank Transfer,completed
8866,8,1758,1,679.09,2024-03-01,2024-03-11,PayPal,completed
8867,1,970,1,349.67,2023-12-23,2024-01-01,Bank Transfer,shipped
8868,21,2913,1,680.07,2022-09-21,2022-10-02,E-Wallet,completed
8869,34,1585,1,278.15,2022-11-15,2022-11-22,PayPal,completed
8870,2,2147,3,1736.27,2023-11-20,2023-11-25,PayPal,completed
8871,31,1749,2,324.48,2023-06-08,2023-06-13,PayPal,shipped
8872,40,216,4,2159.2,2022-12-22,2023-01-02,PayPal,completed
8873,39,550,3,1297.23,2023-10-23,2023-11-04,Debit Card,completed
8874,33,1119,1,636.81,2024-05-22,2024-05-24,Credit Card,completed
8875,18,1408,1,600.69,2022-07-14,2022-07-15,Debit Card,processing
8876,13,2608,1,343.53,2022-03-30,2022-04-05,E-Wallet,completed
8877,37,1638,1,604.5,2023-11-05,2023-11-13,E-Wallet,shipped
8878,35,2255,1,438.48,2022-02-08,2022-02-20,Bank Transfer,completed
8879,34,2653,1,280.52,2023-05-04,2023-05-15,Credit Card,completed
8880,36,1986,1,159.85,2023-03-06,2023-03-09,Debit Card,completed
8881,8,998,1,632.84,2023-07-12,2023-07-21,Bank Transfer,shipped
8882,44,2307,1,386.67,2024-09-17,2024-09-24,E-Wallet,completed
8883,17,841,2,216.71,2024-01-30,2024-02-04,PayPal,completed
8884,32,1453,1,232.21,2022-10-30,2022-11-06,E-Wallet,shipped
8885,27,601,1,404.5,2022-10-05,2022-10-06,Bank Transfer,processing
8886,19,187,5,1173.82,2022-01-18,2022-01-26,E-Wallet,completed
8887,10,447,2,66.11,2023-01-26,2023-02-06,Debit Card,cancelled
8888,5,1324,3,1873.9,2022-10-26,2022-11-03,Bank Transfer,completed
8889,27,1673,1,375.99,2023-12-27,2023-12-30,E-Wallet,processing
8890,22,1658,1,163.06,2024-02-09,2024-02-14,Debit Card,shipped
8891,45,1183,1,195.78,2024-03-27,2024-04-04,Bank Transfer,completed
8892,12,1170,4,817.5,2023-07-10,2023-07-19,PayPal,completed
8893,27,2486,4,1480.41,2023-01-20,2023-01-27,Debit Card,processing
8894,44,2532,3,1062.93,2023-09-29,2023-10-06,Debit Card,completed
8895,9,1535,4,1751.2,2024-08-20,2024-08-27,PayPal,processing
8896,18,1492,1,575.69,2023-05-03,2023-05-06,Bank Transfer,completed
8897,6,3000,1,655.17,2023-09-03,2023-09-15,Debit Card,completed
8898,7,349,2,866.45,2023-05-05,2023-05-15,E-Wallet,processing
8899,11,2276,1,430.62,2022-04-20,2022-04-29,Credit Card,shipped
8900,34,1572,2,601.56,2022-05-08,2022-05-12,Credit Card,completed
8901,37,2648,1,641.69,2023-02-24,2023-03-05,Credit Card,completed
8902,48,1626,1,472.91,2023-08-24,2023-08-29,Credit Card,completed
8903,23,2021,1,423.46,2023-06-12,2023-06-23,Credit Card,processing
8904,38,1818,2,838.99,2023-08-07,2023-08-18,E-Wallet,processing
8905,7,997,3,1496.12,2024-01-17,2024-01-21,Bank Transfer,shipped
8906,27,1829,3,1161.11,2023-11-15,2023-11-26,Credit Card,processing
8907,38,2743,1,428.82,2023-01-30,2023-02-06,Debit Card,completed
8908,17,1072,1,117.46,2022-08-23,2022-09-01,E-Wallet,completed
8909,9,1805,5,2236.65,2022-01-31,2022-02-10,PayPal,completed
8910,42,1605,2,243.48,2023-01-19,2023-01-26,Bank Transfer,shipped
8911,42,2712,1,109.59,2024-05-26,2024-05-28,PayPal,processing
8912,15,1816,1,343.45,2024-10-29,2024-11-10,Bank Transfer,completed
8913,31,1663,1,176.45,2022-05-02,2022-05-05,Bank Transfer,completed
8914,14,1588,1,342.14,2024-02-10,2024-02-11,Debit Card,completed
8915,9,1691,3,1254.77,2022-07-18,2022-07-22,Credit Card,processing
8916,48,2059,2,912.24,2024-05-18,2024-05-23,Debit Card,completed
8917,31,260,4,648.69,2023-10-05,2023-10-16,PayPal,completed
8918,23,2375,4,1774.78,2022-12-10,2022-12-11,E-Wallet,completed
8919,28,2983,1,158.56,2023-07-24,2023-07-25,PayPal,shipped
8920,24,86,2,1082.5,2023-08-01,2023-08-04,Credit Card,completed
8921,5,2004,2,1202.68,2022-07-07,2022-07-13,PayPal,completed
8922,24,2577,1,535.17,2022-08-06,2022-08-07,Bank Transfer,completed
8923,18,2139,1,619.66,2022-03-29,2022-03-31,E-Wallet,completed
8924,35,295,3,1273.69,2022-10-10,2022-10-17,Credit Card,processing
8925,35,1277,2,879.53,2024-10-25,2024-11-01,Bank Transfer,processing
8926,35,1379,1,417.56,2023-06-06,2023-06-09,Credit Card,completed
8927,43,1891,2,768.28,2024-03-06,2024-03-11,Credit Card,completed
8928,47,2590,1,297.18,2024-04-18,2024-04-21,PayPal,shipped
8929,27,841,1,357.77,2022-07-13,2022-07-21,Bank Transfer,completed
8930,9,820,4,1837.19,2024-06-17,2024-06-27,Credit Card,completed
8931,30,1523,1,80.21,2022-02-25,2022-03-05,PayPal,shipped
8932,19,1513,1,262.76,2022-04-19,2022-04-28,PayPal,completed
8933,3,1469,1,571.3,2024-05-15,2024-05-24,Debit Card,completed
8934,20,2194,1,412.91,2022-03-16,2022-03-26,E-Wallet,processing
8935,42,1675,3,345.43,2022-02-21,2022-02-25,Debit Card,completed
8936,32,2685,1,216.82,2023-09-23,2023-09-29,PayPal,completed
8937,11,1561,2,791.47,2022-01-24,2022-01-25,Debit Card,completed
8938,30,319,1,86.55,2024-04-05,2024-04-07,Debit Card,completed
8939,18,310,1,615.32,2024-08-25,2024-08-29,Credit Card,completed
8940,39,1158,1,442.83,2023-05-25,2023-06-03,Bank Transfer,completed
8941,19,1994,3,749.19,2022-11-20,2022-11-24,Credit Card,completed
8942,1,1451,1,332.48,2023-08-01,2023-08-12,Debit Card,shipped
8943,49,348,1,177.28,2023-12-06,2023-12-10,E-Wallet,completed
8944,38,337,1,474.9,2022-03-15,2022-03-16,E-Wallet,completed
8945,21,1041,1,655.62,2022-01-24,2022-01-26,Debit Card,completed
8946,29,1759,1,21.05,2023-08-31,2023-09-02,Debit Card,completed
8947,49,2161,4,668.17,2022-06-29,2022-07-05,E-Wallet,completed
8948,39,2794,5,2168.03,2022-05-04,2022-05-06,Credit Card,completed
8949,32,1092,1,239.98,2022-02-27,2022-03-02,E-Wallet,processing
8950,11,2603,2,814.31,2024-05-03,2024-05-14,E-Wallet,completed
8951,36,2526,1,170.75,2023-10-25,2023-11-06,PayPal,completed
8952,28,1331,1,161.4,2023-12-06,2023-12-10,Bank Transfer,shipped
8953,37,2813,2,1279.35,2024-09-20,2024-09-23,Credit Card,processing
8954,4,1729,1,586.43,2022-11-06,2022-11-07,Debit Card,completed
8955,39,1114,1,480.46,2024-04-12,2024-04-17,PayPal,completed
8956,42,2341,4,488.68,2024-05-31,2024-06-10,PayPal,completed
8957,3,2776,1,554.48,2023-01-22,2023-02-02,Credit Card,processing
8958,14,1493,3,1119.61,2023-11-21,2023-12-01,PayPal,completed
8959,7,349,2,968.77,2024-02-12,2024-02-15,Debit Card,completed
8960,39,1221,2,925.88,2023-04-16,2023-04-28,PayPal,completed
8961,25,1315,1,600.07,2022-08-16,2022-08-27,Bank Transfer,completed
8962,6,158,3,2054.33,2024-08-24,2024-08-27,Credit Card,completed
8963,35,2361,1,407.52,2024-06-26,2024-07-06,Debit Card,completed
8964,10,2441,1,33.43,2024-08-28,2024-09-03,E-Wallet,completed
8965,10,861,1,35.95,2024-07-12,2024-07-17,Bank Transfer,completed
8966,34,2745,1,293.03,2023-12-01,2023-12-08,Bank Transfer,completed
8967,21,2041,2,1301.33,2024-05-13,2024-05-21,Bank Transfer,shipped
8968,16,1979,2,1070.89,2022-01-26,2022-02-04,Credit Card,shipped
8969,36,2608,2,305.04,2023-03-12,2023-03-17,Bank Transfer,completed
8970,27,2234,1,359.31,2022-08-05,2022-08-11,Debit Card,completed
8971,22,337,2,293.67,2023-01-25,2023-02-06,Credit Card,shipped
8972,12,2465,1,196.33,2023-07-11,2023-07-19,PayPal,shipped
8973,34,2289,5,1498.02,2023-08-22,2023-09-02,Debit Card,processing
8974,16,363,1,516.04,2022-07-23,2022-07-30,Bank Transfer,processing
8975,13,1894,5,1525.71,2023-06-05,2023-06-08,Bank Transfer,processing
8976,39,2997,2,906.43,2023-02-03,2023-02-13,Bank Transfer,completed
8977,15,1504,1,333.9,2023-04-09,2023-04-13,E-Wallet,processing
8978,43,321,2,719.99,2024-09-13,2024-09-20,Debit Card,shipped
8979,34,793,4,1138.64,2022-12-13,2022-12-19,Bank Transfer,processing
8980,45,2079,1,183.7,2023-03-27,2023-03-29,PayPal,completed
8981,37,2475,1,659.24,2024-01-04,2024-01-06,E-Wallet,shipped
8982,4,2058,2,1110.23,2023-06-19,2023-06-26,Credit Card,completed
8983,31,1374,1,169.36,2024-09-16,2024-09-19,Debit Card,processing
8984,10,2513,1,36.65,2023-05-29,2023-06-01,Debit Card,processing
8985,29,2049,1,23.27,2024-09-14,2024-09-26,E-Wallet,completed
8986,30,2001,1,82.76,2022-05-20,2022-05-27,Bank Transfer,completed
8987,19,1907,1,264.28,2023-07-24,2023-08-04,Debit Card,cancelled
8988,13,603,3,927.08,2022-08-31,2022-09-09,E-Wallet,processing
8989,10,12,3,109.41,2023-05-28,2023-06-03,Bank Transfer,completed
8990,37,323,1,612.22,2022-05-13,2022-05-24,E-Wallet,completed
8991,40,351,1,481.41,2022-04-27,2022-05-04,Credit Card,completed
8992,18,2313,1,596.51,2023-07-24,2023-07-28,Bank Transfer,processing
8993,19,195,3,777.11,2022-09-13,2022-09-23,PayPal,completed
8994,16,2963,2,1039.02,2022-12-19,2022-12-29,Credit Card,completed
8995,17,2710,1,115.93,2023-06-10,2023-06-19,E-Wallet,shipped
8996,38,2374,1,416.44,2022-02-13,2022-02-17,Debit Card,completed
8997,13,2119,2,616.85,2024-08-26,2024-09-07,Debit Card,completed
8998,18,844,1,603.46,2022-09-18,2022-09-30,Bank Transfer,completed
8999,29,2147,2,43.74,2023-02-20,2023-02-24,Debit Card,completed
9000,23,2781,1,441.18,2023-05-25,2023-06-06,Debit Card,completed
9001,14,2356,1,382.94,2023-10-25,2023-11-01,Bank Transfer,completed
9002,45,823,1,192.79,2022-08-21,2022-09-02,Credit Card,completed
9003,21,1344,5,3482.91,2024-03-16,2024-03-27,Credit Card,completed
9004,15,2253,1,322.26,2024-01-24,2024-01-30,E-Wallet,shipped
9005,4,1229,1,586.08,2023-06-09,2023-06-12,E-Wallet,completed
9006,48,2253,4,1871.72,2023-02-04,2023-02-12,PayPal,processing
9007,26,2313,1,137.51,2024-02-26,2024-03-08,PayPal,completed
9008,24,237,1,550.91,2024-05-07,2024-05-09,Credit Card,completed
9009,17,1770,1,101.9,2023-10-09,2023-10-16,PayPal,completed
9010,14,1281,1,350.43,2023-04-18,2023-04-27,E-Wallet,completed
9011,37,2350,1,693.92,2024-05-17,2024-05-28,Bank Transfer,shipped
9012,18,460,1,628.71,2023-10-17,2023-10-18,E-Wallet,completed
9013,13,2103,3,920.94,2023-01-25,2023-02-05,Debit Card,completed
9014,4,83,1,563.92,2023-07-03,2023-07-14,PayPal,shipped
9015,41,2399,1,471.06,2023-08-07,2023-08-19,Credit Card,completed
9016,2,206,1,579.11,2023-08-13,2023-08-21,Debit Card,shipped
9017,49,951,2,353.73,2024-01-03,2024-01-14,Credit Card,completed
9018,45,178,2,366.96,2023-02-15,2023-02-27,PayPal,completed
9019,33,1248,5,3134.55,2023-02-27,2023-03-02,Credit Card,completed
9020,13,1599,3,949.63,2023-12-13,2023-12-20,PayPal,completed
9021,32,135,2,482.25,2024-03-10,2024-03-17,PayPal,shipped
9022,49,2183,4,656.95,2022-01-13,2022-01-24,PayPal,shipped
9023,30,2503,1,88.83,2024-05-20,2024-06-01,Credit Card,processing
